Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales
2272,2023-12-03,Furniture,Chairs,East,Second Class,544.07
2273,2022-08-07,Furniture,Tables,East,First Class,127.66
2274,2022-08-23,Office Supplies,Paper,West,First Class,716.99
2275,2021-10-21,Office Supplies,Paper,East,Second Class,184.55
2276,2022-09-30,Technology,Phones,West,Second Class,205.89
2277,2021-10-06,Furniture,Tables,East,Standard Class,33.55
2278,2023-04-16,Office Supplies,Paper,East,Second Class,149.83
2279,2021-02-08,Office Supplies,Binders,East,Second Class,224.34
2280,2022-03-15,Office Supplies,Storage,Central,Same Day,314.44
2281,2023-01-29,Technology,Phones,South,Same Day,92.2
2282,2022-01-21,Technology,Phones,Central,Same Day,132.94
2283,2021-08-22,Furniture,Bookcases,Central,Standard Class,727.42
2284,2022-10-01,Technology,Phones,West,Same Day,519.84
2285,2022-06-30,Office Supplies,Binders,East,Second Class,586.04
2286,2022-03-04,Furniture,Tables,South,First Class,239.33
2287,2023-05-14,Furniture,Tables,East,Standard Class,321.32
2288,2022-11-20,Furniture,Chairs,West,Second Class,390.02
2289,2021-05-15,Technology,Copiers,West,Standard Class,720.4
2290,2021-07-24,Technology,Accessories,West,Second Class,56.14
2291,2023-10-09,Furniture,Bookcases,East,Same Day,162.98
2292,2021-03-19,Furniture,Tables,Central,Standard Class,300.19
2293,2022-11-29,Technology,Accessories,Central,Same Day,267.05
2294,2022-09-29,Office Supplies,Binders,East,Standard Class,131.46
2295,2023-01-07,Office Supplies,Storage,East,Standard Class,366.45
2296,2023-05-26,Furniture,Tables,East,Same Day,168.48
2297,2023-10-11,Technology,Phones,Central,Second Class,252.49
2298,2022-07-01,Technology,Copiers,East,Second Class,354.91
2299,2022-08-18,Office Supplies,Storage,West,Same Day,175.21
2300,2021-01-08,Technology,Copiers,West,Same Day,437.38
2301,2023-01-27,Office Supplies,Binders,East,Standard Class,493.79
2302,2023-07-10,Office Supplies,Paper,South,Same Day,135.92
2303,2022-06-13,Technology,Phones,West,Standard Class,167.47
2304,2023-10-31,Furniture,Chairs,West,Second Class,105.69
2305,2021-12-03,Office Supplies,Storage,Central,Same Day,248.21
2306,2023-01-24,Furniture,Chairs,Central,First Class,314.28
2307,2022-01-28,Technology,Copiers,Central,Second Class,189.31
2308,2023-01-19,Technology,Phones,East,Second Class,307.87
2309,2021-10-03,Technology,Copiers,East,Second Class,163.79
2310,2022-08-11,Technology,Copiers,Central,Same Day,168.28
2311,2022-09-15,Office Supplies,Paper,West,Same Day,326.27
2312,2022-08-16,Technology,Accessories,South,First Class,177.69
2313,2022-06-02,Technology,Copiers,West,Second Class,237.97
2314,2022-10-01,Furniture,Tables,West,Standard Class,334.75
2315,2022-12-03,Technology,Phones,West,Same Day,304.59
2316,2023-12-09,Office Supplies,Paper,South,Same Day,165.74
2317,2022-10-28,Office Supplies,Storage,Central,Standard Class,528.38
2318,2022-05-11,Technology,Phones,Central,First Class,377.72
2319,2021-08-28,Furniture,Bookcases,West,Same Day,300.21
2320,2021-07-02,Office Supplies,Storage,East,First Class,92.73
2321,2022-07-03,Furniture,Chairs,Central,Second Class,272.02
2322,2023-04-04,Technology,Copiers,West,First Class,147.27
2323,2021-06-11,Furniture,Bookcases,West,Second Class,358.4
2324,2022-02-16,Furniture,Tables,West,Standard Class,4.54
2325,2021-03-04,Furniture,Tables,East,Second Class,203.57
2326,2022-11-17,Office Supplies,Storage,East,Same Day,159.61
2327,2021-12-10,Office Supplies,Paper,West,Standard Class,438.52
2328,2021-02-07,Technology,Copiers,Central,Standard Class,35.14
2329,2023-02-24,Office Supplies,Paper,East,Same Day,258.91
2330,2021-05-30,Furniture,Chairs,Central,Same Day,374.46
2331,2022-03-20,Technology,Copiers,East,Same Day,809.44
2332,2021-05-22,Furniture,Bookcases,Central,Standard Class,167.83
2333,2023-09-19,Technology,Copiers,Central,Second Class,318.24
2334,2023-08-09,Office Supplies,Binders,West,Same Day,38.12
2335,2022-05-22,Office Supplies,Paper,West,First Class,248.92
2336,2021-10-09,Office Supplies,Paper,Central,First Class,554.71
2337,2021-11-06,Furniture,Chairs,East,Second Class,814.61
2338,2021-05-24,Office Supplies,Paper,Central,First Class,340.4
2339,2021-10-01,Furniture,Bookcases,West,First Class,52.5
2340,2023-08-31,Office Supplies,Binders,West,Second Class,615.1
2341,2022-11-25,Office Supplies,Storage,West,First Class,53.04
2342,2021-07-06,Technology,Copiers,South,Standard Class,84.09
2343,2023-08-14,Furniture,Tables,West,Same Day,650.23
2344,2023-02-08,Technology,Phones,West,First Class,235.15
2345,2021-11-15,Furniture,Chairs,East,Second Class,152.28
2346,2023-05-30,Furniture,Tables,South,Standard Class,411.18
2347,2023-08-12,Technology,Accessories,South,Second Class,283.18
2348,2022-10-16,Furniture,Chairs,East,Standard Class,521.41
2349,2021-10-08,Furniture,Tables,Central,Same Day,293.06
2350,2022-06-01,Office Supplies,Paper,West,First Class,298.07
2351,2022-11-19,Technology,Accessories,East,Second Class,508.9
2352,2022-01-22,Furniture,Chairs,South,First Class,232.66
2353,2023-04-08,Furniture,Chairs,Central,First Class,114.48
2354,2023-11-29,Furniture,Tables,East,Same Day,427.81
2355,2023-12-25,Technology,Phones,East,Second Class,197.65
2356,2021-08-05,Office Supplies,Storage,East,Standard Class,310.67
2357,2021-12-06,Office Supplies,Paper,South,Same Day,28.48
2358,2021-06-20,Technology,Phones,East,Standard Class,225.27
2359,2022-07-01,Office Supplies,Storage,West,Standard Class,161.68
2360,2023-09-20,Technology,Copiers,West,Standard Class,27.3
2361,2023-07-05,Office Supplies,Paper,West,Same Day,230.9
2362,2022-10-03,Technology,Phones,South,First Class,237.04
2363,2021-01-04,Office Supplies,Binders,South,Same Day,327.31
2364,2022-12-06,Office Supplies,Binders,South,Standard Class,548.43
2365,2021-02-16,Furniture,Chairs,East,Second Class,489.75
2366,2023-04-01,Furniture,Chairs,West,First Class,171.44
2367,2022-12-11,Technology,Phones,South,First Class,287.71
2368,2022-09-04,Technology,Accessories,East,Same Day,361.99
2369,2023-07-13,Technology,Copiers,East,First Class,175.59
2370,2021-11-17,Furniture,Bookcases,Central,Same Day,58.67
2371,2023-04-18,Technology,Copiers,Central,Standard Class,211.76
2372,2023-04-23,Furniture,Chairs,South,Standard Class,564.01
2373,2023-02-11,Technology,Accessories,South,Second Class,55.55
2374,2022-04-20,Furniture,Tables,East,First Class,103.69
2375,2023-09-17,Technology,Copiers,South,First Class,125.79
2376,2023-02-04,Technology,Copiers,South,First Class,104.83
2377,2022-09-14,Technology,Copiers,West,Second Class,412.46
2378,2022-03-12,Technology,Copiers,West,First Class,146.77
2379,2023-02-20,Furniture,Bookcases,Central,Standard Class,420.22
2380,2022-08-08,Technology,Phones,Central,Second Class,258.69
2381,2023-12-10,Office Supplies,Storage,East,Second Class,41.43
2382,2023-01-06,Technology,Copiers,East,First Class,178.82
2383,2022-09-13,Office Supplies,Binders,South,First Class,499.77
2384,2022-06-26,Technology,Accessories,South,Same Day,281.13
2385,2021-07-01,Technology,Accessories,South,Same Day,190.33
2386,2021-12-16,Technology,Accessories,Central,First Class,568.58
2387,2022-01-27,Furniture,Bookcases,South,Same Day,94.09
2388,2023-04-18,Office Supplies,Storage,Central,Same Day,151.5
2389,2021-10-31,Office Supplies,Paper,West,First Class,468.08
2390,2023-10-01,Technology,Phones,East,Second Class,406.52
2391,2022-04-17,Technology,Phones,West,First Class,86.53
2392,2023-09-26,Furniture,Tables,South,Same Day,353.25
2393,2022-04-02,Furniture,Bookcases,South,Same Day,144.67
2394,2023-11-20,Furniture,Tables,Central,Standard Class,25.5
2395,2022-03-31,Furniture,Chairs,East,Standard Class,193.44
2396,2021-05-29,Furniture,Tables,Central,Standard Class,848.92
2397,2023-08-07,Furniture,Bookcases,Central,Same Day,505.69
2398,2021-11-15,Technology,Accessories,West,Second Class,240.94
2399,2022-08-23,Technology,Copiers,West,Second Class,51.73
2400,2021-07-03,Furniture,Bookcases,Central,Second Class,26.67
2401,2021-11-29,Office Supplies,Storage,Central,Second Class,259.31
2402,2022-03-04,Office Supplies,Storage,South,Same Day,336.73
2403,2022-04-26,Furniture,Tables,East,Second Class,415.83
2404,2023-02-11,Office Supplies,Storage,West,First Class,382.91
2405,2021-03-26,Office Supplies,Paper,Central,Same Day,406.21
2406,2021-02-14,Office Supplies,Storage,Central,Second Class,307.48
2407,2023-02-05,Office Supplies,Storage,East,First Class,560.31
2408,2021-08-13,Office Supplies,Storage,West,Standard Class,161.4
2409,2023-11-03,Office Supplies,Binders,West,First Class,256.33
2410,2022-03-26,Office Supplies,Storage,West,Second Class,41.63
2411,2023-09-21,Furniture,Bookcases,West,First Class,158.47
2412,2022-09-20,Technology,Phones,East,Same Day,496.25
2413,2022-10-25,Office Supplies,Paper,South,First Class,397.12
2414,2021-06-19,Technology,Accessories,Central,Same Day,14.56
2415,2023-03-31,Office Supplies,Storage,East,Standard Class,890.59
2416,2021-07-15,Office Supplies,Binders,East,First Class,281.68
2417,2021-12-13,Technology,Phones,South,Second Class,285.69
2418,2021-05-05,Furniture,Bookcases,South,Second Class,149.85
2419,2022-10-03,Technology,Accessories,Central,Second Class,179.59
2420,2021-07-13,Furniture,Chairs,West,Same Day,279.32
2421,2022-07-14,Office Supplies,Paper,South,Second Class,381.33
2422,2022-05-11,Office Supplies,Binders,Central,First Class,318.21
2423,2021-06-11,Technology,Copiers,West,First Class,160.38
2424,2021-12-12,Office Supplies,Binders,South,Second Class,113.0
2425,2023-04-01,Furniture,Tables,Central,First Class,105.91
2426,2022-08-27,Furniture,Tables,West,First Class,522.9
2427,2021-06-06,Technology,Phones,East,First Class,480.62
2428,2023-09-20,Furniture,Chairs,West,Same Day,356.74
2429,2021-06-09,Technology,Phones,South,Second Class,520.33
2430,2021-11-28,Office Supplies,Binders,West,Second Class,226.54
2431,2023-07-14,Technology,Copiers,Central,First Class,452.47
2432,2023-09-15,Technology,Phones,Central,Second Class,370.06
2433,2021-12-01,Office Supplies,Storage,South,Standard Class,460.95
2434,2021-04-02,Technology,Copiers,West,Second Class,95.95
2435,2023-03-05,Furniture,Bookcases,East,First Class,304.26
2436,2022-01-07,Furniture,Tables,West,Same Day,188.03
2437,2022-01-20,Technology,Accessories,West,Same Day,19.49
2438,2021-07-31,Furniture,Chairs,South,Standard Class,580.42
2439,2023-12-07,Office Supplies,Paper,Central,Standard Class,481.54
2440,2021-08-06,Technology,Accessories,East,First Class,324.17
2441,2023-11-04,Office Supplies,Binders,South,Second Class,119.55
2442,2021-03-14,Office Supplies,Paper,East,Same Day,39.39
2443,2021-03-27,Technology,Copiers,West,Standard Class,19.07
2444,2021-12-12,Technology,Phones,West,First Class,157.46
2445,2021-10-24,Office Supplies,Paper,West,Second Class,410.41
2446,2022-10-31,Technology,Phones,South,Same Day,189.67
2447,2022-03-31,Furniture,Bookcases,East,Same Day,359.9
2448,2021-08-31,Furniture,Chairs,South,Standard Class,372.82
2449,2023-01-27,Office Supplies,Storage,Central,Standard Class,406.22
2450,2024-01-01,Office Supplies,Binders,South,Same Day,31.24
2451,2024-01-01,Technology,Copiers,West,Standard Class,129.65
2452,2021-04-29,Office Supplies,Binders,South,Same Day,355.13
2453,2022-04-04,Office Supplies,Storage,South,Standard Class,666.27
2454,2022-07-11,Furniture,Tables,Central,Second Class,545.26
2455,2023-02-04,Technology,Accessories,Central,Standard Class,311.94
2456,2021-06-16,Office Supplies,Paper,Central,Same Day,584.59
2457,2021-06-04,Furniture,Chairs,East,Second Class,310.18
2458,2021-06-21,Office Supplies,Binders,South,Standard Class,53.84
2459,2023-08-04,Technology,Copiers,South,Second Class,401.37
2460,2023-01-25,Technology,Copiers,South,First Class,558.04
2461,2023-10-24,Technology,Phones,West,Second Class,806.35
2462,2023-07-21,Furniture,Bookcases,Central,First Class,153.66
2463,2022-02-14,Furniture,Chairs,East,Second Class,86.27
2464,2021-07-21,Furniture,Bookcases,West,Standard Class,453.39
2465,2022-02-28,Furniture,Tables,East,Same Day,339.92
2466,2023-06-16,Office Supplies,Storage,South,Same Day,317.95
2467,2023-11-19,Technology,Phones,South,Standard Class,590.13
2468,2023-04-30,Furniture,Chairs,Central,First Class,452.16
2469,2023-05-16,Technology,Accessories,East,Second Class,363.35
2470,2023-10-26,Furniture,Chairs,South,Same Day,170.91
2471,2022-09-09,Office Supplies,Storage,West,Second Class,426.99
2472,2023-02-18,Office Supplies,Paper,Central,Same Day,82.69
2473,2022-02-17,Technology,Copiers,East,First Class,309.53
2474,2022-06-30,Office Supplies,Storage,South,Standard Class,243.49
2475,2021-06-16,Furniture,Tables,East,First Class,50.89
2476,2022-03-15,Office Supplies,Storage,West,Standard Class,340.64
2477,2023-05-28,Furniture,Chairs,Central,First Class,153.96
2478,2022-07-06,Office Supplies,Binders,East,First Class,334.66
2479,2022-11-27,Office Supplies,Paper,East,First Class,106.64
2480,2023-09-03,Office Supplies,Paper,Central,Same Day,455.3
2481,2023-09-11,Office Supplies,Binders,Central,First Class,735.81
2482,2021-08-18,Technology,Accessories,East,Same Day,82.72
2483,2023-04-04,Technology,Accessories,Central,Same Day,106.5
2484,2022-02-08,Furniture,Chairs,West,Standard Class,68.9
2485,2022-06-13,Office Supplies,Storage,Central,Second Class,210.8
2486,2021-08-01,Technology,Copiers,West,Second Class,330.9
2487,2021-06-14,Office Supplies,Binders,South,Standard Class,408.96
2488,2021-12-16,Furniture,Chairs,South,First Class,305.04
2489,2021-09-19,Technology,Phones,East,First Class,400.23
2490,2022-09-02,Furniture,Chairs,East,First Class,236.78
2491,2021-08-23,Office Supplies,Binders,Central,Second Class,152.39
2492,2023-01-23,Office Supplies,Binders,West,Same Day,109.07
2493,2022-09-22,Technology,Accessories,East,Same Day,217.1
2494,2023-07-18,Office Supplies,Storage,West,Same Day,111.62
2495,2022-05-22,Furniture,Chairs,West,Standard Class,323.71
2496,2023-03-15,Office Supplies,Storage,Central,Standard Class,113.33
2497,2022-04-30,Office Supplies,Storage,West,First Class,166.95
2498,2022-08-12,Office Supplies,Binders,South,First Class,521.09
2499,2023-12-17,Office Supplies,Binders,South,Standard Class,555.24
2500,2022-08-24,Furniture,Tables,South,First Class,543.51
